,session_id,cell_id,n_cells,drn_accum,dsn_accum,is_drn,is_dsn
11780,627823344,662135290,162,574,718,False,False
11781,627823344,662134395,162,546,748,False,False
11782,627823344,662134819,162,79,993,False,True
11783,627823344,662134736,162,108,210,False,False
11784,627823344,662134723,162,1,279,False,False
11785,627823344,662138212,162,422,935,False,False
11786,627823344,662134908,162,0,703,False,False
11787,627823344,662134894,162,54,288,False,False
11788,627823344,662134969,162,193,843,False,False
11789,627823344,662134952,162,813,967,False,True
11790,627823344,662136716,162,226,346,False,False
11791,627823344,662137006,162,757,915,False,False
11792,627823344,662136754,162,0,991,False,True
11793,627823344,662135256,162,374,474,False,False
11794,627823344,662135840,162,14,834,False,False
11795,627823344,662138031,162,1,20,False,False
11796,627823344,662138843,162,445,692,False,False
11797,627823344,662134673,162,92,286,False,False
11798,627823344,662138822,162,56,70,False,False
11799,627823344,662138852,162,607,1000,False,True
11800,627823344,662138832,162,977,982,True,True
11801,627823344,662137675,162,524,793,False,False
11802,627823344,662137713,162,0,1000,False,True
11803,627823344,662137725,162,2,1000,False,True
11804,627823344,662138659,162,233,555,False,False
11805,627823344,662135853,162,257,276,False,False
11806,627823344,662138650,162,35,303,False,False
11807,627823344,662138391,162,637,709,False,False
11808,627823344,662137893,162,344,345,False,False
11809,627823344,662137767,162,976,998,True,True
11810,627823344,662135196,162,12,999,False,True
11811,627823344,662137691,162,815,985,False,True
11812,627823344,662135155,162,108,316,False,False
11813,627823344,662135088,162,536,676,False,False
11814,627823344,662136238,162,1,494,False,False
11815,627823344,662138006,162,159,219,False,False
11816,627823344,662135847,162,35,86,False,False
11817,627823344,662134619,162,4,1000,False,True
11818,627823344,662138167,162,3,6,False,False
11819,627823344,662134526,162,176,217,False,False
11820,627823344,662134538,162,0,1000,False,True
11821,627823344,662134590,162,3,988,False,True
11822,627823344,662138250,162,23,666,False,False
11823,627823344,662135822,162,790,845,False,False
11824,627823344,662135020,162,394,505,False,False
11825,627823344,662137668,162,0,0,False,False
11826,627823344,662135610,162,4,1000,False,True
11827,627823344,662135572,162,8,945,False,False
11828,627823344,662136413,162,0,883,False,False
11829,627823344,662138890,162,836,872,False,False
11830,627823344,662136430,162,0,1000,False,True
11831,627823344,662138885,162,589,801,False,False
11832,627823344,662136194,162,690,995,False,True
11833,627823344,662138241,162,2,1000,False,True
11834,627823344,662135006,162,630,687,False,False
11835,627823344,662138196,162,466,479,False,False
11836,627823344,662134882,162,315,527,False,False
11837,627823344,662136449,162,447,654,False,False
11838,627823344,662136464,162,411,913,False,False
11839,627823344,662134570,162,262,794,False,False
11840,627823344,662137204,162,49,1000,False,True
11841,627823344,662134553,162,745,869,False,False
11842,627823344,662138459,162,459,571,False,False
11843,627823344,662138449,162,630,635,False,False
11844,627823344,662138764,162,0,1000,False,True
11845,627823344,662138774,162,0,988,False,True
11846,627823344,662138803,162,176,996,False,True
11847,627823344,662138813,162,295,608,False,False
11848,627823344,662138784,162,60,998,False,True
11849,627823344,662138794,162,13,38,False,False
11850,627823344,662136608,162,216,919,False,False
11851,627823344,662135170,162,0,999,False,True
11852,627823344,662136481,162,482,921,False,False
11853,627823344,662136555,162,1,944,False,False
11854,627823344,662138872,162,979,979,True,True
11855,627823344,662136531,162,0,425,False,False
11856,627823344,662138908,162,900,980,False,True
11857,627823344,662138878,162,73,488,False,False
11858,627823344,662138488,162,535,875,False,False
11859,627823344,662138560,162,130,998,False,True
11860,627823344,662134661,162,0,1000,False,True
11861,627823344,662138531,162,468,766,False,False
11862,627823344,662138019,162,37,796,False,False
11863,627823344,662134685,162,786,790,False,False
11864,627823344,662134651,162,354,441,False,False
11865,627823344,662138570,162,502,740,False,False
11866,627823344,662134868,162,8,228,False,False
11867,627823344,662138429,162,181,1000,False,True
11868,627823344,662138698,162,77,307,False,False
11869,627823344,662138439,162,104,1000,False,True
11870,627823344,662138410,162,290,660,False,False
11871,627823344,662138682,162,0,1000,False,True
11872,627823344,662138420,162,42,1000,False,True
11873,627823344,662138468,162,385,391,False,False
11874,627823344,662138478,162,793,911,False,False
11875,627823344,662138920,162,119,291,False,False
11876,627823344,662138896,162,203,649,False,False
11877,627823344,662135755,162,236,979,False,True
11878,627823344,662138902,162,362,913,False,False
11879,627823344,662138914,162,910,935,False,False
11880,627823344,662137800,162,463,690,False,False
11881,627823344,662137980,162,41,974,False,True
11882,627823344,662134509,162,654,755,False,False
11883,627823344,662134494,162,633,671,False,False
11884,627823344,662134607,162,634,952,False,True
11885,627823344,662138706,162,794,817,False,False
11886,627823344,662137431,162,300,973,False,True
11887,627823344,662137033,162,29,141,False,False
11888,627823344,662135967,162,10,19,False,False
11889,627823344,662136891,162,6,338,False,False
11890,627823344,662137235,162,0,3,False,False
11891,627823344,662137636,162,252,679,False,False
11892,627823344,662137223,162,683,732,False,False
11893,627823344,662135504,162,77,447,False,False
11894,627823344,662137627,162,13,630,False,False
11895,627823344,662137452,162,479,1000,False,True
11896,627823344,662137463,162,339,883,False,False
11897,627823344,662136119,162,135,908,False,False
11898,627823344,662135769,162,819,847,False,False
11899,627823344,662135638,162,89,192,False,False
11900,627823344,662135662,162,304,612,False,False
11901,627823344,662135684,162,77,560,False,False
11902,627823344,662135706,162,595,595,False,False
11903,627823344,662138621,162,149,1000,False,True
11904,627823344,662135099,162,47,220,False,False
11905,627823344,662138580,162,729,783,False,False
11906,627823344,662138148,162,0,999,False,True
11907,627823344,662134482,162,856,1000,False,True
11908,627823344,662137137,162,103,627,False,False
11909,627823344,662134633,162,927,939,False,False
11910,627823344,662138510,162,0,996,False,True
11911,627823344,662138521,162,0,1000,False,True
11912,627823344,662135892,162,0,1000,False,True
11913,627823344,662135867,162,64,170,False,False
11914,627823344,662135806,162,537,859,False,False
11915,627823344,662134469,162,544,996,False,True
11916,627823344,662134445,162,14,983,False,True
11917,627823344,662134750,162,709,1000,False,True
11918,627823344,662136206,162,77,120,False,False
11919,627823344,662134853,162,0,1000,False,True
11920,627823344,662138862,162,948,1000,False,True
11921,627823344,662138365,162,1,165,False,False
11922,627823344,662136839,162,378,378,False,False
11923,627823344,662136819,162,28,543,False,False
11924,627823344,662137382,162,95,925,False,False
11925,627823344,662136081,162,352,548,False,False
11926,627823344,662136740,162,867,870,False,False
11927,627823344,662136918,162,574,906,False,False
11928,627823344,662136949,162,892,994,False,True
11929,627823344,662135515,162,31,117,False,False
11930,627823344,662137525,162,64,135,False,False
11931,627823344,662137511,162,0,1000,False,True
